Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-21 06:30:00,2603.9736328125,2604.81689453125,2600.18408203125,2603.877197265625,2603.877197265625,6627328
2024-08-21 06:45:00,2603.3125,2603.3125,2599.88525390625,2600.305419921875,2600.305419921875,8401920
2024-08-21 07:00:00,2601.077880859375,2605.874267578125,2601.077880859375,2602.986083984375,2602.986083984375,10704896
2024-08-21 07:15:00,2601.206787109375,2603.0478515625,2601.206787109375,2602.016357421875,2602.016357421875,403456
2024-08-21 07:30:00,2603.4453125,2605.128173828125,2598.35009765625,2599.313232421875,2599.313232421875,27696128
2024-08-21 07:45:00,2599.430419921875,2601.392333984375,2597.255859375,2601.0869140625,2601.0869140625,21400576
2024-08-21 08:00:00,2600.828125,2606.2275390625,2589.624755859375,2589.624755859375,2589.624755859375,35815424
2024-08-21 08:15:00,2588.584716796875,2589.264404296875,2581.338623046875,2588.989013671875,2588.989013671875,46615552
2024-08-21 08:30:00,2589.17724609375,2594.001220703125,2587.34912109375,2592.229736328125,2592.229736328125,23767040
2024-08-21 08:45:00,2592.289794921875,2592.289794921875,2586.668701171875,2586.668701171875,2586.668701171875,6786048
2024-08-21 09:00:00,2586.0205078125,2586.96533203125,2577.25146484375,2577.590576171875,2577.590576171875,8630272
2024-08-21 09:15:00,2578.61767578125,2580.965576171875,2573.047607421875,2575.7490234375,2575.7490234375,64925696
2024-08-21 09:30:00,2575.75537109375,2577.946044921875,2572.446533203125,2577.946044921875,2577.946044921875,35067904
2024-08-21 09:45:00,2577.866455078125,2582.17822265625,2577.464111328125,2580.791259765625,2580.791259765625,25286656
2024-08-21 10:00:00,2581.48291015625,2584.251220703125,2579.773681640625,2584.251220703125,2584.251220703125,5679104
2024-08-21 10:15:00,2584.560546875,2584.560546875,2583.2255859375,2583.2255859375,2583.2255859375,19416064
2024-08-21 10:30:00,2583.552978515625,2585.1904296875,2581.794189453125,2584.260009765625,2584.260009765625,10401792
2024-08-21 10:45:00,2583.732421875,2589.449951171875,2583.732421875,2588.381591796875,2588.381591796875,24504320
2024-08-21 11:00:00,2588.924560546875,2590.34228515625,2586.24560546875,2587.036865234375,2587.036865234375,7005184
2024-08-21 11:15:00,2586.7998046875,2586.7998046875,2580.831298828125,2580.831298828125,2580.831298828125,0
2024-08-21 11:30:00,2580.800048828125,2583.872802734375,2580.79638671875,2580.79638671875,2580.79638671875,0
2024-08-21 11:45:00,2578.9423828125,2581.580810546875,2578.9423828125,2580.892333984375,2580.892333984375,2747392
2024-08-21 12:00:00,2579.615966796875,2579.923828125,2577.745849609375,2578.044189453125,2578.044189453125,0
2024-08-21 12:15:00,2578.26220703125,2578.26220703125,2573.378173828125,2576.428955078125,2576.428955078125,0
2024-08-21 12:30:00,2577.30029296875,2582.66259765625,2577.30029296875,2582.47509765625,2582.47509765625,53068800
2024-08-21 12:45:00,2581.73876953125,2582.573486328125,2577.838134765625,2578.434814453125,2578.434814453125,20450304
2024-08-21 13:00:00,2578.407470703125,2581.85302734375,2576.8916015625,2579.177490234375,2579.177490234375,3637248
2024-08-21 13:15:00,2577.172119140625,2581.368896484375,2577.172119140625,2577.490966796875,2577.490966796875,0
2024-08-21 13:30:00,2578.900390625,2580.1494140625,2542.419189453125,2542.419189453125,2542.419189453125,67712000
2024-08-21 13:45:00,2551.0546875,2566.762939453125,2551.0546875,2566.762939453125,2566.762939453125,154975232
2024-08-21 14:00:00,2596.2763671875,2614.903076171875,2593.954345703125,2611.1806640625,2611.1806640625,307885056
2024-08-21 14:15:00,2594.643798828125,2604.15380859375,2583.728271484375,2601.312744140625,2601.312744140625,106693632
2024-08-21 14:30:00,2601.230224609375,2616.538330078125,2599.283935546875,2616.538330078125,2616.538330078125,26174464
2024-08-21 14:45:00,2611.99853515625,2611.99853515625,2584.744384765625,2585.276611328125,2585.276611328125,18182144
2024-08-21 15:00:00,2591.016357421875,2603.24560546875,2589.91796875,2602.388916015625,2602.388916015625,0
2024-08-21 15:15:00,2604.760009765625,2606.1279296875,2601.128662109375,2601.758056640625,2601.758056640625,0
2024-08-21 15:30:00,2601.584228515625,2609.14599609375,2601.584228515625,2606.702880859375,2606.702880859375,15567872
2024-08-21 15:45:00,2608.36181640625,2608.36181640625,2602.28369140625,2605.06298828125,2605.06298828125,0
2024-08-21 16:00:00,2602.84130859375,2602.84130859375,2593.7197265625,2600.007568359375,2600.007568359375,0
2024-08-21 16:15:00,2597.35986328125,2603.0625,2597.35986328125,2603.0625,2603.0625,23473152
2024-08-21 16:30:00,2603.40966796875,2608.24853515625,2602.251708984375,2608.24853515625,2608.24853515625,9133056
2024-08-21 16:45:00,2607.6572265625,2608.795166015625,2605.094482421875,2605.781982421875,2605.781982421875,16967680
2024-08-21 17:00:00,2607.230224609375,2607.642578125,2602.5302734375,2607.263916015625,2607.263916015625,0
2024-08-21 17:15:00,2607.83349609375,2625.087158203125,2605.46826171875,2625.087158203125,2625.087158203125,105624576
2024-08-21 17:30:00,2625.555908203125,2630.19580078125,2619.15380859375,2625.258544921875,2625.258544921875,65321984
2024-08-21 17:45:00,2624.802001953125,2629.19580078125,2624.802001953125,2626.336669921875,2626.336669921875,46753792
2024-08-21 18:00:00,2626.622802734375,2629.939208984375,2625.19091796875,2625.989990234375,2625.989990234375,12178432
2024-08-21 18:15:00,2626.3544921875,2638.673583984375,2626.3544921875,2638.673583984375,2638.673583984375,67063808
2024-08-21 18:30:00,2639.30322265625,2644.471435546875,2630.217529296875,2630.217529296875,2630.217529296875,104655872
2024-08-21 18:45:00,2632.08984375,2638.450927734375,2631.2060546875,2637.073486328125,2637.073486328125,81117184
2024-08-21 19:00:00,2639.62744140625,2648.30908203125,2638.805419921875,2644.242431640625,2644.242431640625,69422080
2024-08-21 19:15:00,2646.615478515625,2646.615478515625,2629.735107421875,2633.589599609375,2633.589599609375,134701056
2024-08-21 19:30:00,2633.868896484375,2643.66357421875,2633.6171875,2638.734130859375,2638.734130859375,103523328
2024-08-21 19:45:00,2638.729736328125,2649.174560546875,2638.729736328125,2649.174560546875,2649.174560546875,62180352
2024-08-21 20:00:00,2648.658203125,2660.58837890625,2644.218505859375,2651.363037109375,2651.363037109375,303544320
2024-08-21 20:15:00,2650.091796875,2650.71923828125,2643.112548828125,2643.112548828125,2643.112548828125,53082112
2024-08-21 20:30:00,2641.311279296875,2643.477294921875,2638.133544921875,2638.133544921875,2638.133544921875,50560000
2024-08-21 20:45:00,2634.943603515625,2634.943603515625,2627.074462890625,2629.0732421875,2629.0732421875,20540416
2024-08-21 21:00:00,2631.3095703125,2631.3095703125,2625.42138671875,2626.20361328125,2626.20361328125,0
2024-08-21 21:15:00,2625.857177734375,2642.923095703125,2625.857177734375,2639.57666015625,2639.57666015625,85390336
2024-08-21 21:30:00,2638.81396484375,2644.708251953125,2638.81396484375,2640.6015625,2640.6015625,18223104
2024-08-21 21:45:00,2640.91259765625,2642.932373046875,2635.96826171875,2635.96826171875,2635.96826171875,967680
2024-08-21 22:00:00,2637.93212890625,2639.536376953125,2635.062744140625,2637.408935546875,2637.408935546875,3171328
2024-08-21 22:15:00,2637.18310546875,2637.828125,2634.41650390625,2637.828125,2637.828125,28558336
2024-08-21 22:30:00,2637.866455078125,2641.85009765625,2636.688720703125,2636.688720703125,2636.688720703125,33366016
2024-08-21 22:45:00,2634.9287109375,2634.94580078125,2632.800537109375,2633.315673828125,2633.315673828125,20133888
2024-08-21 23:00:00,2631.389892578125,2632.9755859375,2628.9130859375,2632.9755859375,2632.9755859375,14048256
2024-08-21 23:15:00,2633.202392578125,2633.650146484375,2629.206298828125,2629.974853515625,2629.974853515625,0
2024-08-21 23:30:00,2629.408935546875,2629.408935546875,2622.787353515625,2625.776123046875,2625.776123046875,28252160
2024-08-21 23:45:00,2628.4404296875,2631.506591796875,2627.060546875,2631.506591796875,2631.506591796875,45243392
2024-08-22 00:00:00,2631.15283203125,2632.999267578125,2630.108154296875,2630.503173828125,2630.503173828125,0
2024-08-22 00:15:00,2631.15185546875,2636.38427734375,2631.15185546875,2634.236328125,2634.236328125,18548736
2024-08-22 00:30:00,2634.3984375,2639.51123046875,2633.07568359375,2635.46630859375,2635.46630859375,44661760
2024-08-22 00:45:00,2633.282958984375,2634.043701171875,2629.537353515625,2629.537353515625,2629.537353515625,9675776
2024-08-22 01:00:00,2629.625,2629.80126953125,2624.5703125,2628.974853515625,2628.974853515625,12887040
2024-08-22 01:15:00,2631.34619140625,2631.34619140625,2628.572021484375,2630.775390625,2630.775390625,7915520
2024-08-22 01:30:00,2629.89892578125,2630.714599609375,2626.94873046875,2626.94873046875,2626.94873046875,0
2024-08-22 01:45:00,2627.6005859375,2628.915283203125,2625.656005859375,2628.915283203125,2628.915283203125,16662528
2024-08-22 02:00:00,2628.23828125,2628.23828125,2623.241943359375,2623.67724609375,2623.67724609375,0
2024-08-22 02:15:00,2623.35693359375,2623.35693359375,2615.8916015625,2617.15869140625,2617.15869140625,14098432
2024-08-22 02:30:00,2615.502685546875,2620.227294921875,2613.325927734375,2614.245361328125,2614.245361328125,46796800
2024-08-22 02:45:00,2612.43212890625,2612.43212890625,2588.68505859375,2601.666015625,2601.666015625,163046400
2024-08-22 03:00:00,2603.128662109375,2609.645751953125,2600.267578125,2609.645751953125,2609.645751953125,98675712
2024-08-22 03:15:00,2609.345947265625,2610.962890625,2607.55615234375,2610.962890625,2610.962890625,42660864
2024-08-22 03:30:00,2611.625,2612.310791015625,2609.30615234375,2611.1953125,2611.1953125,41955328
2024-08-22 03:45:00,2609.211181640625,2617.132080078125,2608.96630859375,2616.593994140625,2616.593994140625,52898816
2024-08-22 04:00:00,2617.78857421875,2617.78857421875,2614.82373046875,2616.724853515625,2616.724853515625,9859072
2024-08-22 04:15:00,2616.25341796875,2618.991455078125,2615.30615234375,2618.279052734375,2618.279052734375,319488
2024-08-22 04:30:00,2619.574462890625,2622.30322265625,2619.574462890625,2619.872314453125,2619.872314453125,40859648
2024-08-22 04:45:00,2620.293212890625,2624.61865234375,2619.530029296875,2624.61865234375,2624.61865234375,20788224
2024-08-22 05:00:00,2625.92431640625,2625.92431640625,2621.23291015625,2623.8095703125,2623.8095703125,19282944
2024-08-22 05:15:00,2623.541259765625,2624.01220703125,2622.968505859375,2623.752685546875,2623.752685546875,11081728
2024-08-22 05:30:00,2623.7265625,2623.901611328125,2621.977783203125,2621.977783203125,2621.977783203125,18629632
2024-08-22 05:45:00,2620.361572265625,2620.612060546875,2617.853759765625,2620.528564453125,2620.528564453125,10838016
2024-08-22 06:00:00,2620.568603515625,2629.556396484375,2619.47900390625,2629.556396484375,2629.556396484375,17517568
2024-08-22 06:15:00,2627.4501953125,2627.9169921875,2623.061279296875,2625.133056640625,2625.133056640625,0
2024-08-22 06:30:00,2625.541015625,2625.6162109375,2624.7197265625,2625.05908203125,2625.05908203125,0
2024-08-22 06:45:00,2624.945556640625,2628.94580078125,2624.945556640625,2628.0439453125,2628.0439453125,1418240
2024-08-22 07:00:00,2628.09375,2632.92626953125,2628.09375,2628.7421875,2628.7421875,21501952
2024-08-22 07:15:00,2628.921875,2632.4267578125,2628.921875,2631.80419921875,2631.80419921875,0
2024-08-22 07:30:00,2632.240966796875,2632.627197265625,2631.039306640625,2632.627197265625,2632.627197265625,0
2024-08-22 07:45:00,2632.72998046875,2642.26806640625,2631.87890625,2637.890380859375,2637.890380859375,37809152
2024-08-22 08:00:00,2637.5263671875,2639.193359375,2632.764892578125,2632.764892578125,2632.764892578125,0
2024-08-22 08:15:00,2632.931396484375,2637.573974609375,2631.57177734375,2636.6474609375,2636.6474609375,3633152
2024-08-22 08:30:00,2637.553466796875,2640.769287109375,2635.655029296875,2639.545166015625,2639.545166015625,22069248
2024-08-22 08:45:00,2635.55615234375,2637.259033203125,2634.165283203125,2635.401123046875,2635.401123046875,3919872
2024-08-22 09:00:00,2634.970947265625,2636.938232421875,2631.61669921875,2631.61669921875,2631.61669921875,0
2024-08-22 09:15:00,2629.38427734375,2631.84521484375,2627.611328125,2630.39404296875,2630.39404296875,0
2024-08-22 09:30:00,2629.721923828125,2631.582763671875,2629.37158203125,2630.25537109375,2630.25537109375,0
2024-08-22 09:45:00,2630.282470703125,2630.50830078125,2626.947021484375,2626.947021484375,2626.947021484375,31814656
2024-08-22 10:00:00,2626.066650390625,2626.807373046875,2622.8466796875,2625.7177734375,2625.7177734375,8819712
2024-08-22 10:15:00,2627.0576171875,2631.36962890625,2627.0576171875,2631.029541015625,2631.029541015625,12995584
2024-08-22 10:30:00,2633.362060546875,2637.33984375,2632.22705078125,2637.33984375,2637.33984375,42716160
2024-08-22 10:45:00,2637.31689453125,2643.067626953125,2636.07177734375,2643.067626953125,2643.067626953125,58033152
2024-08-22 11:00:00,2641.98681640625,2641.98681640625,2635.49755859375,2637.933349609375,2637.933349609375,34229248
2024-08-22 11:15:00,2638.040771484375,2638.040771484375,2634.55419921875,2636.577880859375,2636.577880859375,26393600
2024-08-22 11:30:00,2638.759765625,2641.751220703125,2637.723388671875,2638.77734375,2638.77734375,39739392
2024-08-22 11:45:00,2639.61962890625,2643.73095703125,2639.61962890625,2642.790771484375,2642.790771484375,101256192
2024-08-22 12:00:00,2642.74951171875,2644.685546875,2636.729248046875,2636.729248046875,2636.729248046875,17807360
2024-08-22 12:15:00,2636.556396484375,2637.604736328125,2634.761474609375,2636.721923828125,2636.721923828125,12932096
2024-08-22 12:30:00,2636.86279296875,2639.914794921875,2627.205078125,2627.205078125,2627.205078125,52348928
2024-08-22 12:45:00,2627.552001953125,2629.97216796875,2624.3427734375,2625.7197265625,2625.7197265625,71549952
2024-08-22 13:00:00,2625.871337890625,2627.6923828125,2621.95166015625,2622.60107421875,2622.60107421875,22354944
2024-08-22 13:15:00,2621.10302734375,2626.735107421875,2621.10302734375,2626.735107421875,2626.735107421875,33763328
2024-08-22 13:30:00,2626.912841796875,2629.743896484375,2623.57470703125,2625.6162109375,2625.6162109375,18906112
2024-08-22 13:45:00,2621.416015625,2625.044921875,2612.931640625,2624.000732421875,2624.000732421875,14334976
2024-08-22 14:00:00,2622.345947265625,2622.345947265625,2606.7783203125,2612.193603515625,2612.193603515625,0
2024-08-22 14:15:00,2614.016357421875,2616.455322265625,2611.308837890625,2615.494873046875,2615.494873046875,0
2024-08-22 14:30:00,2615.430908203125,2617.553955078125,2611.66796875,2615.584716796875,2615.584716796875,0
2024-08-22 14:45:00,2614.079833984375,2614.079833984375,2602.261962890625,2607.891845703125,2607.891845703125,0
2024-08-22 15:00:00,2605.162353515625,2612.357421875,2602.515380859375,2608.452392578125,2608.452392578125,58258432
2024-08-22 15:15:00,2608.753662109375,2608.753662109375,2598.4345703125,2602.846435546875,2602.846435546875,4696064
2024-08-22 15:30:00,2602.450439453125,2602.450439453125,2597.89501953125,2599.440673828125,2599.440673828125,0
2024-08-22 15:45:00,2595.936279296875,2598.9970703125,2593.102294921875,2598.9970703125,2598.9970703125,67746816
2024-08-22 16:00:00,2599.8935546875,2601.281494140625,2599.076171875,2599.8544921875,2599.8544921875,0
2024-08-22 16:15:00,2599.99462890625,2609.14990234375,2599.99462890625,2608.746826171875,2608.746826171875,50585600
2024-08-22 16:30:00,2610.300537109375,2616.166015625,2610.300537109375,2616.166015625,2616.166015625,28486656
2024-08-22 16:45:00,2616.070556640625,2616.070556640625,2605.79150390625,2605.79150390625,2605.79150390625,7288832
2024-08-22 17:00:00,2606.059326171875,2614.2421875,2604.3125,2611.767333984375,2611.767333984375,58811392
2024-08-22 17:15:00,2611.516357421875,2613.86474609375,2610.095703125,2611.946044921875,2611.946044921875,2184192
2024-08-22 17:30:00,2611.6376953125,2611.679443359375,2605.497314453125,2609.177978515625,2609.177978515625,0
2024-08-22 17:45:00,2608.59765625,2610.529052734375,2603.666015625,2603.666015625,2603.666015625,5117952
2024-08-22 18:00:00,2603.88232421875,2608.320068359375,2603.30078125,2608.222412109375,2608.222412109375,4881408
2024-08-22 18:15:00,2610.838134765625,2617.10791015625,2610.838134765625,2614.209716796875,2614.209716796875,13589504
2024-08-22 18:30:00,2615.95947265625,2616.999755859375,2614.261474609375,2616.999755859375,2616.999755859375,0
2024-08-22 18:45:00,2616.90087890625,2618.3466796875,2607.606201171875,2607.606201171875,2607.606201171875,9731072
2024-08-22 19:00:00,2607.147705078125,2610.24072265625,2607.147705078125,2609.678955078125,2609.678955078125,0
2024-08-22 19:15:00,2609.1806640625,2609.432373046875,2603.383544921875,2603.436767578125,2603.436767578125,0
2024-08-22 19:30:00,2603.450439453125,2606.65185546875,2601.218017578125,2604.79541015625,2604.79541015625,3257344
2024-08-22 19:45:00,2604.866455078125,2609.791748046875,2604.822998046875,2607.378173828125,2607.378173828125,0
2024-08-22 20:00:00,2607.032958984375,2617.593994140625,2607.032958984375,2612.591064453125,2612.591064453125,0
2024-08-22 20:15:00,2611.8671875,2611.8671875,2609.340576171875,2610.90234375,2610.90234375,0
2024-08-22 20:30:00,2611.201171875,2614.444580078125,2611.201171875,2611.52587890625,2611.52587890625,0
2024-08-22 20:45:00,2611.802490234375,2624.30859375,2611.802490234375,2622.77099609375,2622.77099609375,42213376
2024-08-22 21:00:00,2625.608154296875,2625.608154296875,2618.81396484375,2619.48388671875,2619.48388671875,33062912
2024-08-22 21:15:00,2619.681396484375,2625.255126953125,2617.492431640625,2623.08447265625,2623.08447265625,0
2024-08-22 21:30:00,2623.06787109375,2626.672607421875,2623.06787109375,2624.868408203125,2624.868408203125,0
2024-08-22 21:45:00,2625.462890625,2626.1767578125,2624.236572265625,2624.90185546875,2624.90185546875,10223616
2024-08-22 22:00:00,2624.59912109375,2625.46826171875,2623.19384765625,2623.19384765625,2623.19384765625,0
2024-08-22 22:15:00,2623.415771484375,2625.938232421875,2621.3623046875,2625.42626953125,2625.42626953125,0
2024-08-22 22:30:00,2625.606201171875,2625.606201171875,2623.050537109375,2623.2158203125,2623.2158203125,977920
2024-08-22 22:45:00,2623.126953125,2624.700927734375,2622.60546875,2624.391357421875,2624.391357421875,253952
2024-08-22 23:00:00,2624.64501953125,2624.64501953125,2619.067626953125,2621.254150390625,2621.254150390625,0
2024-08-22 23:15:00,2621.65673828125,2623.806640625,2621.65673828125,2623.806640625,2623.806640625,11866112
2024-08-22 23:30:00,2623.261474609375,2624.779296875,2623.261474609375,2623.7998046875,2623.7998046875,0
2024-08-22 23:45:00,2623.796875,2624.42138671875,2622.99169921875,2623.054443359375,2623.054443359375,0
2024-08-23 00:00:00,2623.24658203125,2627.366943359375,2622.770263671875,2626.1201171875,2626.1201171875,3629056
2024-08-23 00:15:00,2625.586181640625,2638.495361328125,2625.269775390625,2638.495361328125,2638.495361328125,32043008
2024-08-23 00:30:00,2636.41943359375,2651.948974609375,2636.41943359375,2648.87060546875,2648.87060546875,113465344
2024-08-23 00:45:00,2643.621826171875,2647.219970703125,2639.286865234375,2639.286865234375,2639.286865234375,68801536
2024-08-23 01:00:00,2639.227294921875,2643.211181640625,2639.227294921875,2641.533203125,2641.533203125,8615936
2024-08-23 01:15:00,2641.5390625,2641.5546875,2635.77392578125,2635.77392578125,2635.77392578125,11953152
2024-08-23 01:30:00,2635.21826171875,2641.7119140625,2634.184326171875,2641.7119140625,2641.7119140625,23687168
2024-08-23 01:45:00,2640.992431640625,2642.786865234375,2639.93603515625,2639.93603515625,2639.93603515625,10350592
2024-08-23 02:00:00,2639.81005859375,2641.240234375,2637.919921875,2641.240234375,2641.240234375,0
2024-08-23 02:15:00,2640.413818359375,2641.982421875,2639.100830078125,2641.960693359375,2641.960693359375,3173376
2024-08-23 02:30:00,2641.905029296875,2642.057861328125,2638.8896484375,2638.8896484375,2638.8896484375,0
2024-08-23 02:45:00,2638.736328125,2639.712890625,2635.077880859375,2635.077880859375,2635.077880859375,0
2024-08-23 03:00:00,2634.9140625,2637.6943359375,2634.80078125,2637.55029296875,2637.55029296875,0
2024-08-23 03:15:00,2638.770751953125,2638.770751953125,2637.5859375,2637.5859375,2637.5859375,4562944
2024-08-23 03:30:00,2636.853271484375,2637.4140625,2635.722412109375,2635.871337890625,2635.871337890625,0
2024-08-23 03:45:00,2635.594970703125,2637.463134765625,2635.2021484375,2636.576171875,2636.576171875,9711616
2024-08-23 04:00:00,2636.337890625,2639.782958984375,2636.337890625,2638.29150390625,2638.29150390625,6150144
2024-08-23 04:15:00,2638.68359375,2640.04150390625,2637.1181640625,2640.04150390625,2640.04150390625,10454016
2024-08-23 04:30:00,2640.55322265625,2640.55322265625,2637.53076171875,2637.53076171875,2637.53076171875,11669504
2024-08-23 04:45:00,2637.55615234375,2638.145263671875,2636.124267578125,2638.145263671875,2638.145263671875,2423808
2024-08-23 05:00:00,2638.91259765625,2653.547119140625,2638.91259765625,2651.653076171875,2651.653076171875,122846208
2024-08-23 05:15:00,2654.14697265625,2674.88720703125,2654.14697265625,2672.297119140625,2672.297119140625,299138048
2024-08-23 05:30:00,2672.86328125,2675.273193359375,2666.19140625,2668.96142578125,2668.96142578125,114204672
2024-08-23 05:45:00,2666.406494140625,2672.872314453125,2666.406494140625,2672.025390625,2672.025390625,73480192
2024-08-23 06:00:00,2675.02099609375,2684.23583984375,2675.02099609375,2677.343017578125,2677.343017578125,248522752
2024-08-23 06:15:00,2678.31640625,2678.56201171875,2674.336181640625,2675.664306640625,2675.664306640625,47915008
2024-08-23 06:30:00,2675.593994140625,2676.8203125,2672.348876953125,2674.75390625,2674.75390625,25947136
2024-08-23 06:45:00,2673.986328125,2688.529541015625,2673.986328125,2681.392822265625,2681.392822265625,199313408
2024-08-23 07:00:00,2682.500732421875,2683.418701171875,2679.128662109375,2679.526123046875,2679.526123046875,8854528
2024-08-23 07:15:00,2679.294921875,2680.4072265625,2672.171630859375,2673.9453125,2673.9453125,7979008
2024-08-23 07:30:00,2673.9072265625,2673.9072265625,2670.2880859375,2670.2880859375,2670.2880859375,18726912
2024-08-23 07:45:00,2670.243408203125,2671.56787109375,2667.6806640625,2670.23095703125,2670.23095703125,17220608
2024-08-23 08:00:00,2669.77294921875,2672.32470703125,2669.03369140625,2670.7890625,2670.7890625,5252096
2024-08-23 08:15:00,2669.111328125,2673.885498046875,2668.923583984375,2672.346435546875,2672.346435546875,19804160
2024-08-23 08:30:00,2672.018798828125,2673.868408203125,2671.547119140625,2673.817138671875,2673.817138671875,11131904
2024-08-23 08:45:00,2674.0009765625,2675.799560546875,2672.645751953125,2674.384521484375,2674.384521484375,3072
2024-08-23 09:00:00,2674.591064453125,2675.7705078125,2671.001220703125,2672.502685546875,2672.502685546875,10976256
2024-08-23 09:15:00,2674.198486328125,2678.28369140625,2673.209228515625,2674.466552734375,2674.466552734375,81315840
2024-08-23 09:30:00,2677.972412109375,2679.47412109375,2670.140380859375,2670.140380859375,2670.140380859375,86197248
2024-08-23 09:45:00,2669.75830078125,2669.75830078125,2664.81005859375,2667.72265625,2667.72265625,45505536
2024-08-23 10:00:00,2667.189208984375,2671.015869140625,2666.962158203125,2668.31396484375,2668.31396484375,13315072
2024-08-23 10:15:00,2668.149169921875,2669.615478515625,2668.052490234375,2669.3427734375,2669.3427734375,6878208
2024-08-23 10:30:00,2668.953125,2670.724365234375,2668.953125,2669.7333984375,2669.7333984375,8323072
2024-08-23 10:45:00,2669.440185546875,2670.052490234375,2666.594482421875,2666.59912109375,2666.59912109375,0
2024-08-23 11:00:00,2666.845458984375,2667.366455078125,2655.6083984375,2658.105224609375,2658.105224609375,36062208
2024-08-23 11:15:00,2659.960205078125,2659.960205078125,2654.09814453125,2657.698974609375,2657.698974609375,48309248
2024-08-23 11:30:00,2657.15673828125,2658.166259765625,2654.404541015625,2654.862548828125,2654.862548828125,59898880
2024-08-23 11:45:00,2655.606201171875,2656.872314453125,2653.234619140625,2653.405517578125,2653.405517578125,0
2024-08-23 12:00:00,2653.284912109375,2658.792724609375,2653.284912109375,2655.7763671875,2655.7763671875,0
2024-08-23 12:15:00,2655.561279296875,2660.550537109375,2655.561279296875,2657.841796875,2657.841796875,0
2024-08-23 12:30:00,2658.180908203125,2661.2568359375,2657.20361328125,2661.2568359375,2661.2568359375,0
2024-08-23 12:45:00,2660.857666015625,2669.246826171875,2660.588134765625,2668.15869140625,2668.15869140625,29008896
2024-08-23 13:00:00,2668.621337890625,2668.621337890625,2663.006103515625,2663.006103515625,2663.006103515625,0
2024-08-23 13:15:00,2662.098876953125,2663.5517578125,2659.216064453125,2659.3701171875,2659.3701171875,0
2024-08-23 13:30:00,2658.927734375,2658.927734375,2648.739990234375,2655.582763671875,2655.582763671875,1323008
2024-08-23 13:45:00,2652.454833984375,2656.40283203125,2651.283935546875,2654.4052734375,2654.4052734375,0
2024-08-23 14:00:00,2657.894287109375,2689.63330078125,2657.894287109375,2689.63330078125,2689.63330078125,251104256
2024-08-23 14:15:00,2691.89990234375,2698.553466796875,2667.518798828125,2685.191162109375,2685.191162109375,480837632
2024-08-23 14:30:00,2679.421875,2679.421875,2666.671875,2666.671875,2666.671875,147299328
2024-08-23 14:45:00,2670.522705078125,2670.522705078125,2636.92919921875,2648.541259765625,2648.541259765625,340444160
2024-08-23 15:00:00,2651.362548828125,2662.61572265625,2650.303466796875,2656.30322265625,2656.30322265625,104219648
2024-08-23 15:15:00,2659.807373046875,2664.431884765625,2659.712158203125,2663.75537109375,2663.75537109375,51494912
2024-08-23 15:30:00,2663.677490234375,2676.800048828125,2663.677490234375,2676.800048828125,2676.800048828125,75693056
2024-08-23 15:45:00,2674.938232421875,2679.2861328125,2671.718017578125,2671.718017578125,2671.718017578125,52830208
2024-08-23 16:00:00,2671.486328125,2675.865478515625,2666.949462890625,2675.02099609375,2675.02099609375,27592704
2024-08-23 16:15:00,2672.24658203125,2672.78662109375,2666.780029296875,2668.582275390625,2668.582275390625,15930368
2024-08-23 16:30:00,2668.607666015625,2679.212646484375,2667.974853515625,2675.480224609375,2675.480224609375,30136320
2024-08-23 16:45:00,2675.356201171875,2679.12158203125,2673.2685546875,2679.04638671875,2679.04638671875,26173440
2024-08-23 17:00:00,2679.1259765625,2686.86376953125,2676.02490234375,2686.266357421875,2686.266357421875,24807424
2024-08-23 17:15:00,2684.29052734375,2687.947998046875,2680.81494140625,2680.81494140625,2680.81494140625,83543040
2024-08-23 17:30:00,2680.6630859375,2692.325439453125,2674.040771484375,2692.325439453125,2692.325439453125,92625920
2024-08-23 17:45:00,2691.577392578125,2728.22900390625,2690.8134765625,2728.035400390625,2728.035400390625,669855744
2024-08-23 18:00:00,2728.194580078125,2739.001220703125,2714.64208984375,2719.210205078125,2719.210205078125,467807232
2024-08-23 18:15:00,2718.627197265625,2730.19091796875,2718.627197265625,2728.639892578125,2728.639892578125,265459712
2024-08-23 18:30:00,2724.44970703125,2734.43359375,2720.467529296875,2733.46240234375,2733.46240234375,181822464
2024-08-23 18:45:00,2731.205810546875,2733.785888671875,2725.90771484375,2725.90771484375,2725.90771484375,111354880
2024-08-23 19:00:00,2727.15478515625,2737.25048828125,2722.44873046875,2737.25048828125,2737.25048828125,66229248
2024-08-23 19:15:00,2735.91015625,2749.144775390625,2735.91015625,2745.86279296875,2745.86279296875,215267328
2024-08-23 19:30:00,2745.882080078125,2745.882080078125,2740.177001953125,2742.2294921875,2742.2294921875,68075520
2024-08-23 19:45:00,2741.99853515625,2748.679443359375,2741.68994140625,2748.679443359375,2748.679443359375,110676992
2024-08-23 20:00:00,2748.903076171875,2755.574951171875,2747.719482421875,2755.574951171875,2755.574951171875,84239360
2024-08-23 20:15:00,2755.10791015625,2760.603759765625,2753.745361328125,2755.966552734375,2755.966552734375,128838656
2024-08-23 20:30:00,2755.287841796875,2755.287841796875,2752.069091796875,2752.842041015625,2752.842041015625,30576640
2024-08-23 20:45:00,2754.745361328125,2756.480224609375,2753.153564453125,2754.005126953125,2754.005126953125,41702400
